124001000|M|2025-12-31|19758888IDR|F2199|PERSEDIAAN BUKTI/SLIP PB|IDR|S199L|N|ID|2025-12-31||0.00|||||1125000
124001000|M|2025-12-31|19755888IDR|F2199|PERSEDIAAN BUKU TABUNGAN|IDR|S199L|N|ID|2025-12-31||0.00|||||371346840
124001000|M|2025-12-31|19759888IDR|F2199|PERSEDIAAN BUKTI/SLIP TRANSFER|IDR|S199L|N|ID|2025-12-31||0.00|||||2205000
124001000|M|2025-12-31|19786888IDR|F2199|JAMINAN DEPOSIT LAINNYA|IDR|S199L|N|ID|2025-12-31||0.00|||||50000000
124001000|M|2025-12-31|19756888IDR|F2199|PERSEDIAAN BUKTI/SLIP SETORAN|IDR|S199L|N|ID|2025-12-31||0.00|||||2250000
124001000|M|2025-12-31|13990888IDR|F2199|TAGIHAN TRF (LA) SYARIAH|IDR|S122|N|ID|2025-12-31||0.00|||||741742811
124001000|M|2025-12-31|19803888IDR|F2199|PERSEDIAAN SOUVENIR PRIORITAS|IDR|S199L|N|ID|2025-12-31||0.00|||||1240718000
124001000|M|2025-12-31|19768888IDR|F2199|PERSEDIAAN KARTU ATM|IDR|S199L|N|ID|2025-12-31||0.00|||||2117336824
124001000|M|2025-12-31|19752888IDR|F2199|PERSEDIAAN BUKU CEK|IDR|S199L|N|ID|2025-12-31||0.00|||||2987745400
124001000|M|2025-12-31|19788888IDR|F2199|PANJAR KANTOR PUSAT|IDR|S199L|N|ID|2025-12-31||0.00|||||566345000
124001000|M|2025-12-31|13991888IDR|F2199|TAGIHAN TRF PRIMA - SYARIAH|IDR|S122|N|ID|2025-12-31||0.00|||||17213980710
124001000|M|2025-12-31|13988888IDR|F2199|ABA-ATM PRIMACOM ACQUIRER|IDR|S122|N|ID|2025-12-31||0.00|||||614005060
124001000|M|2025-12-31|19686R888IDR|F210402||IDR|S199L|N|ID|2025-12-31||0.00|||||26065337328
124001000|M|2025-12-31|13985888IDR|F2199|ABA-QRIS|IDR|S122|N|ID|2025-12-31||0.00|||||2730466131
